Time, BuyerID, SellerID, Qty, Price, Spread, Type
915, 17, 51, 44, 3726.55, 132.36, 0
915, 17, 38, 4, 3730.16, 125.13, 0
915, 17, 10, 330, 3730.26, 124.93, 0
915, 80, 10, 28, 3714.73, 93.86, 0
915, 37, 10, 218, 3688.84, 42.08, 0
915, 37, 7, 674, 3689.68, 40.4, 0
915, 59, 7, 91, 3689.6, 40.24, 0
915, 62, 7, 13, 3676.94, 14.92, 0
916, 38, 30, 86, 3646.17, 115.07, 1
916, 33, 30, 3, 3579.3, 48.2, 1
916, 13, 30, 274, 3566.55, 35.45, 1
916, 66, 8, 3, 3575.42, 15.86, 0
916, 13, 6, 1, 3566.55, 79.47, 1
916, 31, 8, 36, 3575.42, 124.77, 0
916, 49, 8, 335, 3575.42, 32.93, 0
916, 13, 61, 22, 3566.55, 138.51, 1
916, 13, 59, 261, 3566.55, 156.26, 1
916, 95, 59, 1, 3545.64, 135.35, 1
916, 63, 59, 7, 3515.9, 105.61, 1
916, 42, 59, 12, 3475.18, 64.89, 1
916, 20, 59, 5, 3464.98, 54.69, 1
916, 81, 59, 78, 3456.24, 45.95, 1
916, 46, 59, 53, 3433.34, 23.05, 1
916, 51, 87, 5, 3489.89, 216.1, 1
916, 79, 83, 1, 3494.21, 35.56, 0
916, 10, 83, 58, 3494.21, 157.79, 0
916, 10, 14, 12, 3528.96, 123.04, 0
916, 10, 36, 1, 3533.27, 118.73, 0
916, 10, 91, 4, 3593.99, 58.01, 0
916, 10, 5, 415, 3601.14, 50.86, 0
916, 10, 22, 34, 3607.57, 44.43, 0
916, 10, 4, 18, 3621.04, 30.96, 0
916, 10, 94, 1, 3627.46, 24.54, 0
916, 10, 17, 288, 3631.19, 20.81, 0
916, 10, 34, 41, 3639.25, 12.75, 0
916, 98, 62, 70, 3595.49, 121.3, 0
916, 98, 7, 84, 3669.48, 47.31, 0
916, 3, 67, 1, 3555.92, 41.17, 0
916, 70, 76, 30, 3554.99, 91.88, 1
916, 70, 37, 401, 3554.99, 28.22, 1
916, 13, 7, 519, 3669.48, 19.66, 0
916, 73, 92, 106, 3833.91, 25.21, 1
916, 73, 45, 12, 3833.91, 134.46, 1
916, 32, 43, 1, 3982.32, 168.75, 1
916, 32, 66, 2, 3834.16, 296.32, 0
916, 56, 66, 122, 3789.47, 206.94, 0
916, 56, 53, 55, 3796.13, 193.62, 0
916, 56, 89, 7, 3797.28, 191.32, 0
916, 56, 23, 3, 3804.5, 176.87, 0
916, 56, 35, 7, 3804.53, 176.81, 0
916, 56, 83, 170, 3807.84, 170.2, 0
916, 73, 83, 17, 3778.32, 111.17, 0
916, 57, 83, 6, 3747.13, 48.79, 0
916, 57, 48, 132, 3750.09, 42.87, 0
917, 96, 48, 22, 3728.66, 97.07, 0
917, 9, 48, 215, 3728.66, 81.38, 0
917, 15, 16, 2, 3726.2, 19.95, 1
917, 50, 48, 16, 3728.66, 67.36, 0
917, 21, 71, 373, 3699.34, 44.42, 1
917, 60, 48, 11, 3728.66, 151.67, 0
917, 51, 48, 16, 3728.66, 173.19, 0
917, 21, 31, 26, 3699.34, 96.82, 1
917, 21, 80, 41, 3699.34, 22.92, 1
917, 98, 48, 156, 3728.66, 72.59, 0
917, 3, 48, 2, 3728.66, 170.46, 0
917, 8, 65, 13, 3700.9, 49.5, 0
917, 8, 48, 281, 3728.66, 21.74, 0
917, 21, 0, 58, 3699.34, 79.71, 1
917, 85, 48, 1, 3728.66, 104.4, 0
917, 21, 13, 224, 3699.34, 20.69, 1
917, 21, 66, 17, 3699.34, 14.52, 1
917, 21, 10, 606, 3699.34, 79.95, 1
917, 21, 37, 69, 3699.34, 141.51, 1
917, 54, 37, 39, 3699.28, 141.45, 1
917, 74, 37, 2, 3691.36, 133.53, 1
917, 13, 37, 319, 3689.14, 131.31, 1
917, 48, 37, 75, 3682.57, 124.74, 1
917, 91, 37, 2, 3679.07, 121.24, 1
917, 86, 37, 70, 3670.99, 113.16, 1
917, 25, 48, 65, 3728.66, 118.52, 0
917, 86, 32, 29, 3670.99, 104.59, 1
917, 86, 94, 1, 3670.99, 93.22, 1
917, 86, 90, 11, 3670.99, 169.12, 1
917, 59, 90, 181, 3666.72, 164.85, 1
918, 88, 48, 4, 3728.66, 24.99, 0
918, 67, 48, 10, 3728.66, 136.18, 0
918, 59, 86, 101, 3666.72, 28.64, 1
918, 75, 36, 4, 3711.32, 36.15, 1
918, 0, 48, 80, 3728.66, 93.04, 0
918, 15, 48, 92, 3728.66, 88.15, 0
918, 14, 48, 8, 3728.66, 99.23, 0
918, 89, 48, 6, 3728.66, 63.59, 0
918, 75, 44, 1, 3711.32, 150.61, 1
918, 75, 69, 34, 3711.32, 102.39, 1
918, 17, 69, 639, 3705.76, 96.83, 1
918, 59, 69, 24, 3666.72, 57.79, 1
918, 96, 69, 57, 3666.07, 57.14, 1
918, 87, 69, 6, 3660.61, 51.68, 1
918, 92, 69, 107, 3647.78, 38.85, 1
918, 5, 26, 411, 3650.87, 18.53, 1
918, 5, 63, 2, 3650.87, 134.14, 1
918, 5, 52, 81, 3650.87, 75.89, 1
918, 5, 48, 100, 3650.87, 100.98, 1
918, 5, 3, 2, 3650.87, 55.27, 1
918, 5, 32, 13, 3650.87, 161.26, 1
918, 5, 74, 2, 3650.87, 131.73, 1
918, 31, 48, 37, 3728.66, 34.24, 0
918, 8, 48, 333, 3728.66, 56.98, 0
918, 5, 73, 101, 3650.87, 78.78, 1
918, 5, 71, 16, 3650.87, 14.26, 1
918, 5, 42, 9, 3650.87, 114.01, 1
918, 5, 84, 1, 3650.87, 113.4, 1
918, 5, 37, 298, 3650.87, 4.99, 1
918, 5, 22, 7, 3650.87, 145.2, 1
918, 5, 76, 3, 3650.87, 173.57, 1
918, 5, 27, 6, 3650.87, 69.45, 1
918, 94, 9, 1, 3697.44, 93.69, 0
918, 5, 55, 12, 3650.87, 0.7, 1
918, 5, 6, 1, 3650.87, 61.73, 1
918, 61, 9, 19, 3697.44, 49.26, 0
918, 60, 9, 5, 3697.44, 139, 0
918, 53, 58, 12, 3653.12, 171.9, 0
918, 53, 9, 172, 3697.44, 127.58, 0
918, 29, 9, 695, 3697.44, 86.48, 0
918, 95, 9, 2, 3697.44, 26.43, 0
918, 56, 9, 1, 3697.44, 170.77, 0
918, 5, 81, 315, 3650.87, 19.05, 1
918, 5, 50, 52, 3650.87, 5.94, 1
918, 24, 9, 2, 3697.44, 88.18, 0
918, 5, 49, 521, 3650.87, 92.43, 1
918, 92, 49, 19, 3647.78, 89.34, 1
918, 84, 49, 234, 3647.55, 89.11, 1
918, 47, 49, 309, 3645.66, 87.22, 1
918, 97, 49, 194, 3641.55, 83.11, 1
918, 88, 49, 32, 3637.08, 78.64, 1
918, 63, 49, 1, 3630.23, 71.79, 1
918, 14, 49, 768, 3626.4, 67.96, 1
918, 96, 49, 4, 3624.65, 66.21, 1
918, 80, 49, 25, 3613.01, 54.57, 1
918, 52, 49, 24, 3605.36, 46.92, 1
918, 79, 49, 2, 3598.28, 39.84, 1
918, 36, 49, 4, 3591.83, 33.39, 1
918, 17, 49, 6, 3591.75, 33.31, 1
918, 76, 49, 71, 3591.7, 33.26, 1
918, 85, 35, 6, 3618.82, 35.98, 1
918, 76, 35, 13, 3591.7, 8.86, 1
918, 76, 41, 16, 3591.7, 106.55, 1
919, 62, 69, 11, 3660.33, 130.06, 1
919, 6, 69, 657, 3608.44, 78.17, 1
919, 6, 54, 25, 3608.44, 51.27, 1
919, 74, 60, 4, 3642.81, 43.5, 0
919, 2, 60, 115, 3642.81, 110.59, 0
919, 2, 9, 94, 3697.44, 55.96, 0
919, 2, 19, 2, 3722.92, 30.48, 0
919, 2, 48, 284, 3728.66, 24.74, 0
919, 65, 48, 41, 3728.66, 106.82, 0
919, 68, 48, 47, 3728.66, 129.49, 0
919, 83, 48, 1010, 3728.66, 117, 0
919, 83, 64, 41, 3728.95, 116.71, 0
919, 91, 51, 2, 3907.09, 89.18, 1
919, 90, 41, 9, 3983.6, 120.42, 1
919, 90, 21, 176, 3983.6, 165.23, 1
919, 80, 21, 7, 3950.37, 132, 1
919, 22, 21, 377, 3947.16, 128.79, 1
919, 26, 21, 428, 3850.4, 32.03, 1
919, 61, 94, 2, 4013.76, 303.11, 1
919, 61, 96, 8, 4013.76, 191.31, 1
919, 33, 96, 3, 3962.32, 139.87, 1
919, 20, 96, 8, 3944.85, 122.4, 1
919, 75, 96, 12, 3917.93, 95.48, 1
919, 13, 96, 172, 3871.06, 48.61, 1
919, 19, 96, 22, 3859.7, 37.25, 1
919, 26, 96, 525, 3850.4, 27.95, 1
919, 83, 96, 2833, 3845.66, 23.21, 1
919, 83, 0, 1, 3845.66, 1.77, 1
919, 58, 37, 28, 3886.23, 75.11, 1
919, 92, 37, 20, 3844.96, 33.84, 1
919, 48, 37, 232, 3831.26, 20.14, 1
919, 14, 89, 3, 3945.84, 184.14, 1
919, 14, 93, 1, 3945.84, 51.09, 1
919, 84, 53, 1, 4073.35, 224.05, 1
919, 71, 53, 33, 4026.26, 176.96, 1
919, 56, 24, 32, 3957.38, 448.08, 0
919, 56, 90, 25, 3957.67, 447.5, 0
919, 32, 90, 37, 3943.46, 419.09, 0
919, 70, 90, 2, 3901.42, 335.01, 0
919, 71, 90, 120, 3880.09, 292.34, 0
919, 71, 56, 73, 3881.04, 290.43, 0
919, 77, 56, 1, 3864.04, 256.42, 0
919, 18, 56, 27, 3851.87, 232.08, 0
919, 14, 56, 67, 3840.83, 210.01, 0
919, 7, 56, 486, 3812.31, 152.96, 0
919, 7, 25, 55, 3812.87, 151.83, 0
919, 7, 78, 2830, 3813.55, 150.47, 0
919, 48, 78, 1158, 3784.79, 92.94, 0
919, 48, 1, 75, 3785.69, 91.14, 0
919, 48, 34, 17, 3789.41, 83.7, 0
919, 48, 38, 953, 3792.37, 77.77, 0
919, 48, 13, 1273, 3795.9, 70.72, 0
919, 48, 72, 1339, 3797.59, 67.33, 0
919, 48, 78, 622, 3798.42, 65.68, 0
919, 42, 78, 1, 3779.43, 27.7, 0
919, 12, 78, 45, 3774.32, 17.48, 0
919, 12, 21, 34, 3775.1, 15.92, 0
919, 87, 21, 21, 3772.61, 10.95, 0
919, 35, 21, 246, 3770.77, 7.26, 0
920, 82, 21, 4, 3767.14, 88.27, 0
920, 83, 37, 45, 3736.16, 160.17, 0
920, 8, 33, 8, 3753.22, 64.8, 0
920, 8, 15, 14, 3755.91, 62.11, 0
920, 8, 21, 84, 3767.14, 50.88, 0
920, 23, 63, 4, 3728.23, 90.3, 1
920, 10, 12, 224, 3725.34, 131.73, 1
920, 18, 21, 48, 3767.14, 66.71, 0
920, 10, 98, 78, 3725.34, 100.59, 1
920, 7, 21, 1541, 3767.14, 8.92, 0
920, 10, 97, 144, 3725.34, 33.86, 1
920, 9, 21, 93, 3767.14, 105.72, 0
920, 9, 16, 2, 3768.76, 104.1, 0
920, 9, 75, 15, 3770.09, 102.77, 0
920, 96, 75, 155, 3770.09, 104.73, 0
920, 96, 27, 399, 3771.26, 103.56, 0
920, 96, 49, 1268, 3874.82, 132.03, 1
920, 96, 74, 3, 3874.82, 61.19, 1
920, 13, 65, 82, 4064.42, 255.46, 1
920, 13, 64, 1, 4064.42, 141.69, 1
920, 72, 3, 3, 4246.83, 72.34, 1
920, 72, 6, 641, 4246.83, 196.9, 1
920, 72, 16, 1, 4246.83, 189.12, 1
920, 72, 4, 5, 4246.83, 41.72, 1
920, 72, 64, 12, 4013.82, 466.01, 0
920, 72, 42, 4, 4014.74, 464.18, 0
920, 72, 84, 1, 4016.36, 460.93, 0
920, 72, 52, 6, 4016.92, 459.81, 0
920, 72, 1, 1, 4017.32, 459.02, 0
920, 72, 67, 3, 4021.69, 450.28, 0
920, 72, 70, 68, 4023.27, 447.11, 0
920, 23, 70, 1, 3967.99, 336.55, 0
920, 13, 70, 44, 3932.07, 264.7, 0
920, 13, 51, 23, 3935.17, 258.5, 0
920, 13, 28, 1, 3937.68, 253.48, 0
920, 13, 48, 1099, 3938.54, 251.75, 0
920, 13, 21, 537, 3938.89, 251.06, 0
920, 96, 21, 1041, 3844.09, 61.46, 0
921, 37, 21, 454, 3813.36, 23.2, 0
921, 23, 21, 1, 3813.36, 99.25, 0
921, 16, 21, 2, 3813.36, 98.56, 0
921, 62, 8, 221, 3811.35, 149.05, 0
921, 10, 8, 358, 3811.35, 0.95, 0
921, 18, 30, 20, 3806.49, 173.9, 1
921, 71, 30, 1, 3785.11, 152.52, 1
921, 74, 21, 4, 3813.36, 96.44, 0
921, 29, 21, 32, 3813.36, 121.81, 0
921, 83, 21, 644, 3813.36, 41.41, 0
921, 75, 21, 137, 3813.36, 15.27, 0
921, 71, 2, 33, 3785.11, 35.94, 1
921, 86, 2, 161, 3758.94, 9.77, 1
921, 22, 20, 3, 3743.36, 8.2, 1
921, 22, 35, 99, 3743.36, 122.55, 1
921, 22, 65, 6, 3743.36, 66.39, 1
921, 89, 55, 2, 3744.11, 24.92, 0
921, 95, 55, 1, 3744.11, 38.62, 0
921, 22, 38, 18, 3743.36, 114.04, 1
921, 73, 55, 6, 3744.11, 16.65, 0
921, 73, 91, 3, 3749.72, 11.04, 0
921, 51, 52, 2, 3786.02, 123.24, 0
921, 51, 21, 15, 3813.36, 95.9, 0
921, 36, 21, 6, 3813.36, 31.86, 0
921, 22, 13, 323, 3743.36, 82.39, 1
921, 53, 13, 37, 3739.78, 78.81, 1
921, 10, 13, 196, 3725.34, 64.37, 1
921, 81, 21, 311, 3813.36, 19.51, 0
921, 81, 6, 17, 3814.95, 17.92, 0
921, 81, 7, 10, 3817.81, 15.06, 0
921, 10, 59, 37, 3725.34, 64.31, 1
921, 46, 7, 126, 3817.81, 28.7, 0
921, 10, 21, 105, 3725.34, 64.23, 1
921, 17, 21, 800, 3722.34, 61.23, 1
921, 17, 78, 78, 3722.34, 46.95, 1
921, 50, 78, 61, 3713.78, 38.39, 1
921, 26, 78, 12, 3708.05, 32.66, 1
921, 57, 78, 330, 3707.65, 32.26, 1
921, 52, 78, 78, 3699.85, 24.46, 1
921, 5, 78, 105, 3699.76, 24.37, 1
921, 29, 78, 49, 3696.05, 20.66, 1
921, 25, 78, 12, 3692.15, 16.76, 1
921, 14, 57, 13, 3731.6, 73.01, 0
922, 87, 57, 57, 3731.6, 66.87, 0
922, 27, 57, 60, 3731.6, 124.86, 0
922, 27, 4, 6, 3747.49, 108.97, 0
922, 27, 7, 321, 3817.81, 38.65, 0
922, 28, 7, 1, 3817.81, 95.71, 0
922, 67, 7, 1, 3817.81, 96.25, 0
922, 38, 7, 1468, 3817.81, 158.53, 0
922, 38, 82, 31, 3818.11, 158.23, 0
922, 38, 33, 16, 3821.45, 154.89, 0
922, 38, 84, 152, 3830.93, 145.41, 0
922, 38, 86, 104, 3831.06, 145.28, 0
922, 38, 26, 47, 3976.34, 72.56, 1
922, 41, 36, 5, 4019.29, 93.87, 1
922, 41, 13, 586, 4019.29, 94.26, 1
922, 38, 13, 1204, 3976.34, 51.31, 1
922, 38, 56, 38, 3976.34, 82.85, 1
922, 93, 60, 6, 4167.21, 62.63, 1
922, 93, 10, 98, 4167.21, 111.9, 1
922, 30, 10, 510, 4116.59, 61.28, 1
922, 90, 16, 2, 4281.85, 312.18, 1
922, 90, 88, 4, 4281.85, 95.03, 1
922, 65, 7, 156, 4463, 256.54, 1
922, 29, 7, 9, 4263.84, 57.38, 1
922, 30, 6, 3, 4116.59, 6.76, 1
922, 30, 85, 4, 4116.59, 146.18, 1
922, 30, 48, 208, 4116.59, 11.67, 1
922, 37, 48, 722, 4110.94, 6.02, 1
922, 4, 2, 55, 4171.38, 257.94, 1
922, 97, 2, 332, 4087.55, 174.11, 1
922, 5, 57, 20, 4277.73, 112.99, 1
922, 49, 17, 942, 4392.15, 113.98, 1
922, 64, 53, 145, 4584.3, 291.37, 1
922, 31, 35, 8, 4452.43, 83.01, 1
922, 15, 50, 4, 4179.37, 687.39, 0
922, 91, 50, 3, 4157.36, 643.37, 0
922, 54, 50, 5, 4086.35, 501.35, 0
922, 54, 56, 11, 4087.86, 498.34, 0
922, 5, 56, 79, 4058.21, 439.04, 0
922, 5, 99, 2, 4058.39, 438.68, 0
922, 5, 78, 70, 4060.5, 434.45, 0
922, 92, 78, 36, 4052.27, 417.98, 0
922, 55, 78, 78, 4035.72, 384.89, 0
922, 97, 78, 36, 3965.41, 244.27, 0
922, 97, 94, 1, 3965.59, 243.91, 0
922, 97, 26, 290, 3967.35, 240.39, 0
922, 0, 26, 1, 3960.93, 227.55, 0
922, 82, 26, 10, 3930.47, 166.62, 0
922, 38, 26, 650, 3911.75, 129.18, 0
922, 38, 52, 69, 3915.41, 121.86, 0
922, 38, 69, 23, 3916.32, 120.03, 0
922, 38, 68, 275, 3918.24, 116.19, 0
922, 38, 3, 3, 3918.26, 116.16, 0
922, 38, 70, 1130, 3924.46, 103.76, 0
922, 38, 6, 674, 3925.3, 102.07, 0
922, 38, 50, 15, 3925.78, 101.12, 0
922, 38, 80, 38, 3926.1, 100.47, 0
922, 38, 82, 29, 3926.21, 100.25, 0
922, 38, 65, 39, 3928.34, 95.99, 0
922, 38, 53, 11, 3929.1, 94.47, 0
922, 38, 43, 1, 3929.7, 93.27, 0
922, 38, 24, 8, 3934.29, 84.1, 0
922, 38, 98, 540, 3937.92, 76.83, 0
922, 38, 43, 1, 3940.69, 71.3, 0
922, 38, 2, 100, 3941.23, 70.22, 0
922, 38, 84, 1, 3945.28, 62.11, 0
922, 38, 68, 47, 3946, 60.67, 0
922, 38, 95, 1, 3951.57, 49.53, 0
922, 38, 5, 104, 3955.21, 42.26, 0
923, 22, 73, 54, 3881.12, 64.75, 1
923, 22, 51, 5, 3881.12, 5.42, 1
923, 89, 72, 2, 3897.48, 17.01, 1
923, 22, 72, 135, 3881.12, 0.65, 1
923, 62, 5, 15, 3934.08, 90.32, 0
923, 48, 79, 2, 3840.12, 165.92, 0
923, 48, 5, 201, 3934.08, 71.96, 0
923, 48, 70, 41, 3934.29, 71.75, 0
923, 48, 58, 9, 3943.16, 62.88, 0
923, 48, 73, 187, 3963.41, 42.63, 0
923, 48, 38, 1403, 4006.04, 51.68, 1
923, 98, 5, 598, 4168.24, 344.65, 1
923, 48, 5, 1015, 4006.04, 182.45, 1
923, 48, 36, 5, 4006.04, 66.63, 1
923, 48, 97, 582, 4006.04, 74.85, 1
923, 34, 52, 12, 4139.88, 33.51, 1
923, 63, 69, 3, 4086.48, 62.77, 1
923, 65, 1, 1, 4266.47, 137.85, 1
923, 83, 7, 211, 4412.31, 242.22, 1
923, 71, 7, 22, 4368.45, 198.36, 1
923, 2, 7, 681, 4325.82, 155.73, 1
923, 65, 7, 15, 4266.47, 96.38, 1
923, 18, 7, 9, 4255.35, 85.26, 1
923, 47, 7, 647, 4208.78, 38.69, 1
923, 59, 54, 5, 4403.23, 35.46, 1
923, 93, 21, 6, 4516.96, 53.18, 1
923, 31, 60, 1, 4661.37, 343.41, 1
923, 59, 60, 11, 4403.23, 85.27, 1
923, 59, 37, 21, 4403.23, 26.98, 1
923, 6, 23, 2, 4591.26, 75.93, 1
923, 6, 41, 75, 4591.26, 15.55, 1
923, 8, 28, 1, 4733.36, 90.23, 1
923, 8, 19, 12, 4353.38, 759.96, 0
923, 8, 6, 17, 4353.55, 759.61, 0
923, 8, 58, 7, 4354.17, 758.38, 0
923, 8, 65, 75, 4355.02, 756.67, 0
923, 8, 27, 37, 4360.94, 744.83, 0
923, 8, 83, 137, 4363.6, 739.52, 0
923, 8, 42, 7, 4363.88, 738.95, 0
923, 8, 23, 1, 4375.12, 716.47, 0
923, 8, 86, 106, 4375.48, 715.76, 0
923, 8, 43, 17, 4379.69, 707.34, 0
923, 8, 80, 22, 4381.32, 704.08, 0
923, 85, 80, 14, 4274.84, 491.13, 0
923, 55, 73, 6, 4253.87, 441.17, 0
923, 49, 73, 19, 4248.01, 429.45, 0
923, 49, 75, 82, 4251.24, 423, 0
923, 49, 99, 5, 4262.03, 401.42, 0
923, 49, 45, 4, 4262.66, 400.16, 0
923, 49, 58, 213, 4266.44, 392.59, 0
923, 49, 41, 150, 4268.76, 387.96, 0
923, 49, 88, 2, 4269.56, 386.35, 0
923, 49, 0, 64, 4269.65, 386.17, 0
923, 49, 22, 488, 4270.14, 385.2, 0
923, 49, 83, 151, 4277.34, 370.79, 0
923, 49, 58, 12, 4284.04, 357.39, 0
923, 49, 32, 33, 4299.3, 326.87, 0
923, 49, 77, 1, 4300.35, 324.77, 0
923, 49, 90, 312, 4303.96, 317.55, 0
923, 49, 25, 52, 4314.22, 297.03, 0
923, 49, 86, 35, 4316.74, 291.99, 0
923, 49, 0, 1, 4325.64, 274.19, 0
923, 49, 91, 1, 4330.08, 265.31, 0
923, 49, 30, 243, 4331.31, 262.85, 0
923, 40, 30, 2, 4246.78, 93.78, 0
923, 66, 30, 259, 4211.94, 24.1, 0
923, 66, 78, 56, 4216.36, 15.25, 0
924, 38, 46, 129, 4179.8, 34.42, 0
924, 38, 78, 603, 4208.74, 5.48, 0
924, 28, 6, 1, 4346.66, 173.7, 1
924, 68, 6, 51, 4243.14, 70.18, 1
924, 29, 55, 12, 4412.68, 48.32, 1
924, 21, 8, 484, 4420.57, 58.71, 1
924, 45, 7, 22, 4514.52, 290.65, 1
924, 13, 7, 1009, 4499.14, 275.27, 1
924, 13, 31, 37, 4499.14, 11.95, 1
924, 13, 57, 485, 4499.14, 95.38, 1
924, 13, 35, 29, 4499.14, 160.63, 1
924, 83, 62, 91, 4519.76, 218.07, 1
924, 12, 59, 108, 4700.62, 30.11, 1
924, 19, 82, 3, 4591.46, 90.15, 1
924, 19, 26, 4, 4591.46, 92.06, 1
924, 83, 26, 1, 4519.76, 20.36, 1
924, 4, 85, 3, 4614.66, 302.71, 1
924, 4, 10, 3, 4614.66, 105.03, 1
924, 83, 10, 158, 4519.76, 10.13, 1
924, 44, 93, 37, 4679.17, 291.48, 1
924, 65, 93, 16, 4631.62, 243.93, 1
924, 96, 70, 8, 4722.24, 82.82, 1
924, 96, 3, 1, 4722.24, 152.89, 1
924, 42, 67, 5, 4869.65, 320.12, 1
924, 42, 1, 2, 4869.65, 221.41, 1
924, 40, 14, 1, 5006.68, 258.21, 1
924, 42, 14, 12, 4869.65, 121.18, 1
924, 91, 97, 1, 4724.7, 14.7, 1
924, 96, 97, 81, 4722.24, 12.24, 1
924, 96, 0, 18, 4722.24, 74.39, 1
924, 96, 66, 43, 4470.95, 502.58, 0
924, 96, 81, 364, 4474.75, 494.98, 0
924, 96, 20, 9, 4478.61, 487.26, 0
924, 96, 66, 53, 4501.88, 440.71, 0
924, 96, 41, 177, 4545.14, 354.19, 0
924, 96, 12, 22, 4580.76, 282.96, 0
924, 96, 63, 1, 4601.39, 241.7, 0
924, 96, 20, 4, 4633.2, 178.07, 0
924, 96, 17, 227, 4634.9, 174.67, 0
924, 96, 86, 1, 4661.05, 122.37, 0
924, 96, 50, 11, 4661.68, 121.11, 0
924, 84, 50, 47, 4627.22, 52.19, 0
924, 84, 81, 47, 4627.28, 52.07, 0
925, 84, 44, 21, 4653.32, 168.25, 1
925, 65, 44, 4, 4631.62, 146.55, 1
925, 83, 23, 2, 4663.93, 78.76, 1
925, 83, 96, 10, 4663.93, 85.39, 1
925, 65, 96, 43, 4631.62, 53.08, 1
925, 76, 96, 176, 4631.04, 52.5, 1
925, 16, 96, 3, 4608.71, 30.17, 1
925, 89, 96, 1, 4605.27, 26.73, 1
925, 83, 18, 45, 4519.76, 139.44, 1
925, 29, 30, 10, 4598.35, 76.12, 0
925, 45, 41, 29, 4568.51, 165.07, 0
925, 83, 54, 6, 4519.76, 25.14, 1
925, 83, 78, 177, 4519.76, 141.22, 1
925, 55, 78, 2, 4517.99, 139.45, 1
925, 99, 78, 12, 4517.61, 139.07, 1
925, 99, 85, 14, 4517.61, 78.06, 1
925, 89, 14, 2, 4567.26, 55.69, 0
925, 61, 14, 1, 4567.26, 49.36, 0
925, 99, 37, 28, 4517.61, 111.9, 1
925, 18, 37, 1, 4500.43, 94.72, 1
925, 13, 37, 321, 4499.14, 93.43, 1
925, 16, 37, 1, 4467.27, 61.56, 1
925, 64, 37, 4, 4455.11, 49.4, 1
925, 92, 37, 17, 4453.57, 47.86, 1
925, 20, 37, 18, 4452.25, 46.54, 1
925, 60, 37, 29, 4429.67, 23.96, 1
925, 60, 34, 1, 4429.67, 137.63, 1
925, 76, 50, 2, 4444.2, 147.35, 1
925, 43, 12, 49, 4485.05, 104.25, 0
925, 97, 12, 58, 4485.05, 113.42, 0
925, 97, 14, 149, 4567.26, 31.21, 0
925, 97, 25, 28, 4568.3, 30.17, 0
925, 76, 52, 1, 4444.2, 75.99, 1
925, 76, 0, 1, 4444.2, 195.68, 1
925, 57, 87, 16, 4558.09, 45.38, 0
925, 57, 25, 13, 4568.3, 35.17, 0
925, 57, 41, 6, 4568.51, 34.96, 0
925, 57, 30, 198, 4598.35, 5.12, 0
925, 13, 84, 80, 4564.66, 130.66, 0
925, 13, 70, 2, 4638.63, 56.69, 0
925, 13, 32, 8, 4653.45, 41.87, 0
925, 13, 51, 10, 4695.32, 225.07, 1
925, 88, 63, 2, 4793.37, 219.36, 0
925, 88, 62, 12, 4797.97, 210.16, 0
925, 13, 62, 28, 4694.1, 2.43, 0
926, 13, 10, 238, 4695.32, 139.31, 1
926, 49, 10, 168, 4672.09, 116.08, 1
926, 53, 10, 33, 4662.18, 106.17, 1
926, 66, 10, 81, 4580.25, 24.24, 1
926, 17, 10, 204, 4558.55, 2.54, 1
926, 17, 85, 1, 4558.55, 219.56, 1
926, 38, 55, 42, 4739.98, 265.21, 1
926, 38, 60, 5, 4739.98, 10.83, 1
926, 46, 50, 3, 4743.44, 99.89, 1
926, 6, 27, 33, 4762.13, 187.06, 1
926, 6, 2, 23, 4762.13, 9.75, 1
926, 8, 71, 81, 4984.18, 178.18, 1
926, 51, 95, 1, 5050.8, 254.9, 1
926, 51, 35, 57, 5050.8, 3.75, 1
926, 51, 43, 19, 5050.8, 56.36, 1
926, 51, 97, 78, 5050.8, 97.55, 1
926, 34, 97, 1, 4996.09, 42.84, 1
926, 79, 97, 1, 4989.39, 36.14, 1
926, 8, 97, 246, 4984.18, 30.93, 1
926, 8, 83, 60, 4984.18, 37.38, 1
926, 89, 13, 12, 4916.9, 179.86, 1
926, 0, 13, 48, 4763.58, 26.54, 1
926, 6, 13, 548, 4762.13, 25.09, 1
926, 46, 13, 64, 4743.44, 6.4, 1
926, 38, 13, 838, 4739.98, 2.94, 1
926, 80, 82, 8, 4834.65, 282.86, 1
926, 29, 81, 1, 4900.75, 117.08, 1
926, 56, 81, 75, 4838.95, 55.28, 1
926, 56, 9, 234, 4838.95, 54.09, 1
926, 58, 53, 20, 5014.07, 258.07, 1
926, 18, 53, 14, 5007, 251, 1
926, 56, 53, 63, 4838.95, 82.95, 1
926, 56, 72, 22, 4838.95, 220.27, 1
926, 20, 96, 9, 5079.91, 288.57, 1
926, 56, 96, 63, 4838.95, 47.61, 1
926, 80, 96, 50, 4834.65, 43.31, 1
926, 26, 96, 635, 4825.04, 33.7, 1
926, 64, 96, 8, 4813.44, 22.1, 1
926, 33, 17, 19, 4867.69, 3.08, 1
926, 31, 69, 1, 4744.06, 83.3, 0
926, 92, 69, 1, 4739.7, 74.58, 0
926, 38, 69, 15, 4721.19, 37.57, 0
926, 38, 22, 217, 4724.16, 31.63, 0
926, 38, 52, 8, 4727.69, 24.58, 0
926, 38, 27, 51, 4729.84, 20.28, 0
927, 69, 62, 64, 4679.21, 92.86, 1
927, 7, 27, 63, 4719.7, 183.77, 0
927, 7, 5, 591, 4903.47, 242.41, 1
