Time, AgentID, Side, Price, Qty, GrowthRate, Behaviour, Horizon, Cash, Shares, MktPrice
7, 73, 1, 209.34, 74, -160, 1, 8, 29994.7, 95, 209.28
7, 71, 1, 204.01, 52, -183, 1, 2, 157773, 162, 209.28
7, 47, 1, 204.4, 3, 2, 0, 2, 22530.8, 11, 208.44
7, 59, 0, 214.57, 44, 158, 1, 3, 94245, 30, 208.44
7, 37, 0, 216.78, 125, -3, 0, 2, 269194, 24, 209.34
7, 52, 0, 207.7, 34, -159, 1, 6, 35107.3, 0, 212.18
7, 87, 0, 208.28, 6, -151, 1, 7, 1406.52, 66, 212.18
7, 82, 1, 213.09, 17, -183, 1, 8, 12375.7, 39, 212.18
7, 51, 0, 203.39, 22, -157, 1, 9, 6796.87, 170, 212.18
7, 98, 1, 206.96, 10, -111, 1, 3, 8715.42, 15, 212.18
7, 27, 0, 215.85, 67, 28, 0, 9, 14710.1, 66, 208.44
7, 68, 0, 219.86, 97, -195, 1, 8, 24360, 92, 213.09
7, 70, 1, 206.5, 26, -116, 1, 7, 77876.4, 102, 213.09
7, 24, 0, 225.79, 17, 3, 0, 4, 4552.95, 0, 219.86
7, 77, 1, 224.49, 1, 113, 1, 9, 4726.75, 1, 221.01
7, 74, 1, 218.81, 19, 110, 1, 4, 632.66, 22, 221.01
7, 50, 1, 220.75, 88, -163, 1, 2, 206939, 358, 219.86
7, 92, 0, 220.52, 23, 101, 1, 3, 15369.5, 15, 219.86
7, 86, 1, 209.2, 32, -152, 1, 7, 7250.31, 88, 219.86
7, 31, 0, 228.32, 6, 0, 0, 3, 5263.37, 38, 219.86
7, 99, 1, 219.88, 2, -145, 1, 7, 7265.12, 4, 220.75
7, 30, 0, 217.06, 1417, 25, 0, 4, 430930, 926, 220.75
7, 2, 0, 225.54, 289, 2, 0, 7, 232522, 0, 220.75
7, 93, 0, 219.71, 8, -126, 1, 10, 1773.2, 37, 222.73
7, 13, 1, 222.13, 102, 9, 0, 8, 447350, 232, 222.73
7, 72, 1, 218.74, 67, -159, 1, 7, 32651.6, 117, 222.73
7, 18, 1, 213.97, 54, 3, 0, 9, 154.617, 62, 219.71
7, 32, 1, 225.94, 1, -17, 0, 4, 4150.79, 12, 217.06
7, 10, 0, 224.71, 131, -10, 0, 5, 37270.2, 32, 217.06
7, 23, 0, 214.15, 10, -34, 0, 2, 3025.73, 0, 223.28
7, 75, 0, 218.07, 1018, -141, 1, 2, 236456, 0, 223.28
7, 4, 0, 213.51, 262, -4, 0, 3, 473542, 0, 223.28
7, 8, 0, 229.19, 237, 20, 0, 10, 154771, 5, 223.28
7, 62, 1, 233.83, 5, -104, 1, 2, 96912.6, 18, 229.03
7, 79, 1, 226.18, 22, -158, 1, 10, 551.02, 26, 229.03
7, 22, 1, 228.72, 55, -9, 0, 9, 1186, 106, 229.03
7, 38, 1, 227.77, 252, -7, 0, 3, 13804.6, 633, 229.03
7, 54, 0, 233.2, 86, 158, 1, 2, 79371.6, 686, 229.03
7, 39, 0, 224.76, 2, 10, 0, 6, 489.83, 0, 227.77
7, 44, 1, 224.68, 9, -1, 0, 6, 24.0404, 9, 227.77
7, 95, 1, 213.98, 8, -172, 1, 7, 55.88, 8, 224.76
7, 0, 0, 221.18, 8, 15, 0, 8, 2361.27, 73, 218.07
7, 80, 0, 212.86, 1, -100, 1, 8, 615.88, 91, 218.07
7, 84, 0, 215.49, 5, 184, 1, 2, 2596.9, 15, 218.07
7, 49, 0, 215.67, 399, 3, 0, 8, 135722, 73, 218.07
7, 41, 0, 212.77, 38, -19, 0, 10, 63843.9, 35, 218.07
8, 85, 1, 220.28, 8, -173, 1, 2, 17008.1, 11, 218.07
8, 14, 0, 217.85, 13, -15, 0, 5, 31759.5, 7, 221.18
8, 79, 1, 215.94, 4, -158, 1, 10, 5526.98, 4, 221.18
8, 60, 0, 210.07, 11, 183, 1, 9, 5865.31, 0, 218.07
8, 86, 1, 211.13, 6, -152, 1, 7, 14301, 79, 218.07
8, 38, 1, 211.67, 100, -7, 0, 3, 28381.9, 381, 218.07
8, 31, 1, 221.79, 30, 0, 0, 3, 3938.87, 44, 218.07
8, 20, 1, 208.19, 223, -3, 0, 5, 10695.5, 231, 218.07
8, 88, 0, 209.83, 2, 197, 1, 5, 1094.32, 2, 218.07
8, 49, 0, 212.53, 25, 3, 0, 8, 49670.2, 73, 218.07
8, 19, 0, 215.72, 54, -8, 0, 9, 12344.7, 0, 218.07
8, 27, 0, 219.31, 9, 28, 0, 9, 3964.47, 83, 218.07
8, 25, 1, 214.83, 24, 6, 0, 3, 41974.9, 95, 218.07
8, 51, 1, 220.59, 169, -157, 1, 9, 2322.29, 170, 218.07
8, 83, 1, 228.42, 6, 159, 1, 5, 114989, 11, 218.07
8, 15, 1, 210.36, 21, 0, 0, 7, 782.22, 64, 218.07
8, 89, 1, 208.46, 2, -139, 1, 8, 1090.09, 34, 218.07
8, 0, 1, 212.7, 72, 15, 0, 8, 599.033, 81, 218.07
8, 1, 1, 209.92, 28, 4, 0, 3, 1923.36, 40, 218.07
8, 98, 1, 221.2, 2, -111, 1, 3, 10799.8, 5, 218.07
8, 50, 1, 208.31, 223, -163, 1, 2, 226365, 270, 218.07
8, 28, 0, 221.13, 1, 22, 0, 7, 253.86, 0, 218.07
8, 48, 0, 220.62, 481, 1, 0, 6, 197699, 0, 220.59
8, 81, 1, 222.75, 24, -184, 1, 5, 28521.8, 45, 220.59
8, 54, 1, 224.57, 158, 158, 1, 2, 64948.8, 772, 220.59
8, 8, 0, 223.65, 520, 20, 0, 10, 128380, 124, 220.59
8, 53, 0, 229.71, 4, 187, 1, 3, 1004.57, 98, 222.75
8, 22, 0, 221.38, 2, -9, 0, 9, 1186, 51, 224.57
8, 72, 1, 234.74, 66, -159, 1, 7, 43863.3, 101, 224.57
8, 23, 0, 231.26, 2, -34, 0, 2, 884.23, 0, 224.57
8, 12, 1, 229.75, 98, 10, 0, 8, 15419.1, 111, 224.57
8, 59, 0, 217.82, 146, 158, 1, 3, 85034, 74, 224.57
8, 36, 1, 216.34, 3, 10, 0, 9, 178.52, 10, 224.57
8, 3, 1, 227.08, 368, -8, 0, 5, 152400, 372, 218.07
8, 35, 1, 212.55, 333, 11, 0, 6, 48.4602, 530, 218.07
8, 68, 0, 207.92, 3, -195, 1, 8, 3545.01, 189, 217.82
8, 99, 1, 226.58, 2, -145, 1, 7, 7704.88, 2, 217.82
8, 46, 0, 210.24, 118, 2, 0, 5, 37550.1, 4, 217.82
8, 70, 1, 223.26, 62, -116, 1, 7, 83592.8, 76, 217.82
8, 9, 1, 219.22, 3, -7, 0, 3, 29068, 5, 217.82
8, 56, 1, 219.17, 121, 172, 1, 6, 28708, 224, 217.82
8, 96, 1, 213.69, 25, -145, 1, 4, 4008.5, 45, 217.82
8, 10, 1, 213.73, 26, -10, 0, 5, 33986.7, 163, 217.82
8, 57, 1, 216.5, 90, 177, 1, 5, 27659.2, 184, 217.82
8, 37, 1, 223.46, 19, -3, 0, 2, 249045, 55, 217.82
8, 21, 0, 225.29, 334, 3, 0, 8, 227813, 0, 217.82
8, 30, 0, 231.48, 394, 25, 0, 4, 123523, 980, 224.57
8, 58, 0, 225.18, 12, 118, 1, 4, 76617.7, 252, 227.77
8, 32, 1, 218.89, 2, -17, 0, 4, 4376.73, 11, 227.77
8, 64, 1, 236.05, 11, 197, 1, 5, 77.5792, 31, 225.18
8, 95, 0, 229.74, 5, -172, 1, 7, 1800.44, 0, 225.18
8, 47, 0, 226.37, 2, 2, 0, 2, 23156.1, 8, 227.77
8, 44, 1, 229.18, 2, -1, 0, 6, 473.56, 2, 227.77
8, 26, 1, 228.24, 37, 3, 0, 5, 49266.4, 88, 227.77
8, 74, 0, 217.23, 18, 110, 1, 4, 4810, 3, 227.77
8, 33, 1, 226.15, 47, 24, 0, 7, 209.41, 81, 227.77
8, 90, 1, 234.66, 21, -109, 1, 9, 3181.27, 37, 226.37
8, 63, 1, 221.28, 1, -155, 1, 4, 1637.54, 12, 226.37
8, 11, 1, 236.07, 1, 21, 0, 7, 736.82, 3, 225.18
9, 78, 1, 221.93, 30, -174, 1, 6, 12021.3, 159, 225.18
9, 54, 1, 234.27, 15, 158, 1, 2, 100431, 614, 225.18
9, 92, 1, 216.94, 11, 101, 1, 3, 10557.9, 38, 225.18
9, 45, 0, 225.78, 3, 0, 0, 2, 11138.7, 48, 217.23
9, 15, 1, 207.84, 32, 0, 0, 7, 5361.69, 43, 217.23
9, 26, 0, 221.96, 87, 3, 0, 5, 49266.4, 51, 217.06
9, 96, 0, 210.32, 3, -145, 1, 4, 9454, 20, 217.06
9, 44, 0, 212.67, 2, -1, 0, 6, 473.56, 0, 217.06
9, 94, 1, 209.22, 3, 159, 1, 7, 191.24, 3, 217.06
9, 22, 0, 220.65, 1, -9, 0, 9, 753.32, 53, 221.96
9, 20, 0, 222.16, 266, -3, 0, 5, 59325.1, 8, 221.96
9, 76, 0, 211.4, 1, -113, 1, 8, 222.687, 206, 221.96
9, 55, 1, 218.89, 8, 147, 1, 3, 466.279, 10, 221.96
9, 18, 0, 227.89, 40, 3, 0, 9, 11875.9, 8, 222.16
9, 38, 1, 221.56, 131, -7, 0, 3, 60666.3, 281, 227.77
9, 79, 0, 220.08, 1, -158, 1, 10, 6399.26, 0, 222.16
9, 88, 0, 217.61, 1, 197, 1, 5, 674.66, 2, 222.16
9, 33, 1, 217.48, 10, 24, 0, 7, 662.15, 36, 222.16
9, 68, 0, 211.5, 2, -195, 1, 8, 2921.25, 189, 222.16
9, 1, 1, 232.94, 11, 4, 0, 3, 8029.32, 12, 222.16
9, 25, 1, 233.06, 26, 6, 0, 3, 47219.8, 80, 222.16
9, 36, 1, 226.09, 1, 10, 0, 9, 839.35, 9, 222.16
9, 84, 1, 213.59, 8, 184, 1, 2, 1519.45, 15, 222.16
9, 30, 1, 217.43, 91, 25, 0, 4, 125286, 1396, 222.16
9, 98, 1, 232.61, 3, -111, 1, 3, 11242.2, 3, 222.16
9, 83, 1, 213.77, 1, 159, 1, 5, 114989, 5, 222.16
9, 91, 0, 228.59, 3, 100, 1, 3, 817.48, 29, 222.16
9, 0, 0, 217.04, 42, 15, 0, 8, 16300.1, 9, 227.77
9, 81, 0, 227.15, 129, -184, 1, 5, 33867.8, 21, 227.77
9, 8, 0, 223.23, 52, 20, 0, 10, 24689, 180, 227.77
9, 23, 0, 231.87, 1, -34, 0, 2, 435.09, 2, 227.77
9, 32, 0, 238, 17, -17, 0, 4, 4827.09, 9, 227.77
9, 62, 1, 225.56, 5, -104, 1, 2, 96912.6, 13, 227.77
9, 5, 1, 235.93, 3, 18, 0, 10, 77062.2, 33, 227.15
9, 82, 0, 225.55, 31, -183, 1, 8, 15998.2, 22, 227.15
9, 60, 0, 226.02, 1, 183, 1, 9, 3554.54, 0, 227.15
9, 65, 0, 221.58, 378, 146, 1, 3, 84308.2, 1, 227.15
9, 48, 0, 218.48, 530, 1, 0, 6, 128650, 168, 227.15
9, 70, 0, 238.04, 183, -116, 1, 7, 97434.9, 14, 227.15
9, 71, 1, 223.94, 51, -183, 1, 2, 168612, 110, 228.72
9, 17, 1, 231.18, 55, -6, 0, 9, 588223, 104, 227.15
9, 12, 1, 229.37, 5, 10, 0, 8, 15419.1, 13, 227.15
9, 73, 0, 220.76, 52, -160, 1, 8, 45485.9, 21, 227.15
9, 3, 1, 218.47, 2, -8, 0, 5, 235966, 4, 227.15
9, 29, 0, 226.8, 6, -9, 0, 3, 10459.6, 42, 227.15
9, 37, 0, 228.14, 438, -3, 0, 2, 253290, 36, 227.15
9, 90, 1, 227.54, 11, -109, 1, 9, 3181.27, 16, 227.15
9, 53, 1, 237.48, 60, 187, 1, 3, 106.294, 102, 228.14
9, 97, 0, 225.58, 140, 190, 1, 2, 44862, 87, 228.14
9, 74, 0, 236.68, 1, 110, 1, 4, 968.78, 21, 228.14
9, 66, 1, 223.89, 303, 112, 1, 9, 1160.32, 340, 228.72
9, 63, 1, 218.96, 11, -155, 1, 4, 1862.72, 11, 228.14
9, 69, 1, 227.24, 102, -147, 1, 5, 119760, 104, 228.14
9, 95, 1, 228.75, 5, -172, 1, 7, 661.59, 5, 228.14
9, 34, 0, 226.26, 33, 15, 0, 7, 10358.5, 5, 228.14
9, 72, 0, 236.81, 79, -159, 1, 7, 43863.3, 35, 228.14
9, 89, 1, 227.82, 23, -139, 1, 8, 1526.23, 32, 229.75
9, 14, 0, 219.02, 104, -15, 0, 5, 28996.3, 20, 228.14
9, 31, 1, 220.88, 12, 0, 0, 3, 10592.6, 14, 228.14
9, 9, 0, 227.9, 127, -7, 0, 3, 29725.6, 2, 227.15
9, 50, 0, 229.44, 567, -163, 1, 2, 274995, 47, 227.15
9, 6, 1, 233.46, 518, 4, 0, 4, 300778, 582, 227.15
9, 11, 0, 235.53, 1, 21, 0, 7, 736.82, 2, 227.15
9, 46, 1, 231.97, 2, 2, 0, 5, 12741.7, 4, 229.75
10, 79, 0, 234.33, 5, -158, 1, 10, 6179.18, 0, 229.75
10, 84, 0, 225.39, 5, 184, 1, 2, 3296.73, 7, 229.75
10, 44, 0, 235.77, 1, -1, 0, 6, 506.58, 0, 229.75
10, 60, 0, 227.26, 9, 183, 1, 9, 3328.52, 0, 229.75
10, 29, 0, 239.51, 13, -9, 0, 3, 9098.76, 42, 229.75
10, 37, 0, 235.78, 86, -3, 0, 2, 154856, 474, 229.75
10, 34, 0, 230.7, 4, 15, 0, 7, 2891.96, 5, 231.18
10, 75, 0, 225.41, 22, -141, 1, 2, 22148.3, 1018, 231.18
10, 56, 1, 228.45, 7, 172, 1, 6, 55227.6, 103, 231.18
10, 98, 0, 234.71, 21, -111, 1, 3, 11242.2, 0, 229.44
10, 36, 1, 230.25, 4, 10, 0, 9, 1065.44, 8, 231.33
10, 59, 1, 242.47, 193, 158, 1, 3, 53587.1, 220, 231.33
10, 3, 1, 237.32, 1, -8, 0, 5, 236420, 2, 231.33
10, 96, 0, 230.93, 6, -145, 1, 4, 8823.04, 20, 231.33
10, 45, 1, 230.71, 9, 0, 0, 2, 10515.2, 51, 230.25
10, 22, 0, 231.47, 22, -9, 0, 9, 13112.3, 53, 230.25
10, 1, 0, 225.33, 29, 4, 0, 3, 8029.32, 1, 231.33
10, 54, 0, 220.68, 276, 158, 1, 2, 100431, 599, 231.33
10, 52, 0, 236, 80, -159, 1, 6, 28045.5, 0, 231.33
10, 72, 0, 240.5, 70, -159, 1, 7, 37125.1, 114, 233.19
10, 28, 1, 227.3, 1, 22, 0, 7, 33.27, 1, 233.46
10, 27, 1, 230.36, 81, 28, 0, 9, 2031, 92, 229.44
10, 26, 0, 228.65, 109, 3, 0, 5, 38439, 54, 229.44
10, 43, 1, 225.13, 118, 3, 0, 2, 6666.78, 394, 229.44
10, 65, 0, 236.86, 1, 146, 1, 3, 550.978, 1, 229.44
10, 94, 0, 230.05, 3, 159, 1, 7, 857.12, 0, 230.36
10, 50, 0, 234.47, 366, -163, 1, 2, 145416, 169, 230.36
10, 20, 1, 229.2, 198, -3, 0, 5, 889.496, 257, 233.46
10, 0, 1, 223.87, 1, 15, 0, 8, 7184.39, 9, 229.44
10, 4, 0, 233.91, 310, -4, 0, 3, 417602, 0, 229.44
10, 68, 1, 241.31, 176, -195, 1, 8, 2498.25, 189, 233.83
10, 88, 0, 243.38, 1, 197, 1, 5, 457.05, 2, 233.83
10, 18, 1, 226.02, 12, 3, 0, 9, 2765.06, 48, 234.27
10, 15, 1, 221.23, 4, 0, 0, 7, 12335, 21, 229.44
10, 82, 1, 224.46, 6, -183, 1, 8, 9006.2, 22, 229.44
10, 6, 0, 227.78, 807, 4, 0, 4, 421711, 64, 229.44
10, 51, 1, 227.56, 1, -157, 1, 9, 39602, 1, 229.44
10, 31, 0, 238.7, 45, 0, 0, 3, 13318.4, 2, 229.44
10, 62, 0, 243.96, 144, -104, 1, 2, 99217.5, 8, 234.74
10, 74, 1, 241.95, 18, 110, 1, 4, 740.06, 22, 241.31
10, 19, 0, 251.9, 1, -8, 0, 9, 695.786, 0, 241.31
10, 67, 1, 247.46, 8, -170, 1, 7, 15904.2, 12, 241.31
10, 9, 1, 234.73, 2, -7, 0, 3, 782.312, 2, 241.31
10, 32, 0, 236.04, 1, -17, 0, 4, 955, 26, 241.31
10, 99, 0, 239.64, 6, -145, 1, 7, 8158.04, 0, 234.73
10, 70, 0, 226.96, 67, -116, 1, 7, 94991.2, 197, 234.73
10, 25, 1, 227.12, 21, 6, 0, 3, 53279.3, 54, 234.73
10, 2, 1, 235.53, 239, 2, 0, 7, 233627, 289, 229.44
10, 57, 0, 220.09, 198, 177, 1, 5, 47263, 94, 229.44
10, 5, 1, 218.86, 11, 18, 0, 10, 77770, 30, 229.44
10, 33, 0, 240.17, 12, 24, 0, 7, 2883.75, 26, 229.44
10, 85, 1, 239.82, 2, -173, 1, 2, 18777.6, 3, 235.53
10, 48, 1, 238.8, 157, 1, 0, 6, 12855.9, 168, 235.53
10, 91, 1, 235.66, 19, 100, 1, 3, 364.44, 32, 235.53
10, 73, 1, 231.57, 13, -160, 1, 8, 34006.4, 21, 235.53
10, 8, 0, 245.84, 6, 20, 0, 10, 13081.1, 180, 235.53
10, 40, 0, 240.09, 1, 6, 0, 8, 295.23, 0, 231.57
10, 80, 0, 230.94, 1, -100, 1, 8, 403.02, 91, 231.57
10, 83, 1, 237.83, 1, 159, 1, 5, 116581, 4, 231.57
10, 7, 1, 240.21, 65, -18, 0, 3, 233856, 106, 231.57
10, 90, 1, 238.06, 5, -109, 1, 9, 10618.7, 5, 231.57
10, 55, 0, 230.32, 5, 147, 1, 3, 2243.56, 2, 231.57
10, 78, 0, 236.83, 24, -174, 1, 6, 14047.9, 138, 231.57
10, 11, 1, 243.66, 2, 21, 0, 7, 743.14, 3, 235.53
10, 21, 1, 237.64, 90, 3, 0, 8, 199762, 334, 235.53
10, 49, 1, 232.72, 57, 3, 0, 8, 44356.9, 73, 235.53
10, 35, 0, 229.72, 77, 11, 0, 6, 72661.7, 525, 235.53
11, 53, 0, 234.77, 32, 187, 1, 3, 14355.1, 42, 235.53
11, 22, 0, 230.82, 43, -9, 0, 9, 10111.8, 75, 232.72
11, 95, 0, 225.81, 36, -172, 1, 7, 11058.5, 0, 232.72
11, 37, 0, 239.39, 460, -3, 0, 2, 146123, 560, 232.72
11, 73, 1, 228.48, 6, -160, 1, 8, 37016.8, 8, 238.8
11, 0, 1, 228.62, 4, 15, 0, 8, 7413.83, 8, 230.82
11, 71, 1, 226.44, 42, -183, 1, 2, 180197, 59, 230.82
11, 59, 0, 234.32, 206, 158, 1, 3, 53587.1, 27, 229.72
11, 87, 1, 231.38, 24, -151, 1, 7, 156.84, 66, 229.72
11, 89, 1, 236.31, 5, -139, 1, 8, 4035.77, 20, 234.32
11, 31, 1, 231.39, 21, 0, 0, 3, 11117.8, 47, 234.32
11, 88, 1, 235.66, 1, 197, 1, 5, 222.78, 3, 234.32
11, 46, 0, 237.95, 43, 2, 0, 5, 13205.7, 2, 234.32
11, 11, 0, 244.78, 1, 21, 0, 7, 743.14, 1, 236.31
11, 27, 1, 237.7, 9, 28, 0, 9, 20690.2, 11, 238.8
11, 69, 1, 232.51, 2, -147, 1, 5, 143031, 2, 238.8
11, 62, 0, 225.46, 342, -104, 1, 2, 97352.5, 152, 234.32
11, 35, 0, 238.46, 64, 11, 0, 6, 54983.1, 528, 234.32
11, 54, 0, 230.68, 131, 158, 1, 2, 43037.2, 599, 237.7
11, 58, 0, 226.69, 306, 118, 1, 4, 73961.2, 264, 237.7
11, 55, 1, 232.95, 3, 147, 1, 3, 1111.36, 7, 237.7
11, 56, 0, 241.07, 197, 172, 1, 6, 56838.7, 100, 234.32
11, 5, 1, 231.46, 6, 18, 0, 10, 80293.9, 19, 240.21
11, 97, 1, 238.18, 79, 190, 1, 2, 13280.8, 87, 234.32
11, 19, 1, 226.99, 1, -8, 0, 9, 454.476, 1, 234.32
11, 2, 0, 239.62, 185, 2, 0, 7, 289919, 50, 234.32
11, 78, 1, 226.39, 71, -174, 1, 6, 9839.96, 162, 238.18
11, 39, 1, 244.66, 2, 10, 0, 6, 40.47, 2, 234.32
11, 82, 1, 228.28, 13, -183, 1, 8, 10382.8, 16, 234.32
11, 17, 1, 223.69, 9, -6, 0, 9, 600938, 49, 234.32
11, 15, 0, 227.74, 6, 0, 0, 7, 13252.7, 17, 234.32
11, 50, 0, 232.09, 257, -163, 1, 2, 79298.1, 786, 234.32
11, 60, 0, 224.97, 2, 183, 1, 9, 1283.18, 0, 234.32
11, 86, 1, 240.49, 72, -152, 1, 7, 15609.4, 73, 234.32
11, 75, 1, 234.31, 862, -141, 1, 2, 17189.3, 1018, 234.32
11, 98, 0, 229.09, 19, -111, 1, 3, 10839.9, 21, 234.32
11, 30, 1, 242.08, 129, 25, 0, 4, 145502, 1305, 234.32
11, 51, 0, 226.27, 95, -157, 1, 9, 39831.4, 0, 234.32
11, 45, 1, 228.39, 39, 0, 0, 2, 12591.5, 42, 234.32
11, 29, 0, 232.91, 15, -9, 0, 3, 6112.01, 55, 232.09
11, 57, 1, 233.96, 5, 177, 1, 5, 3685.21, 94, 232.09
11, 91, 1, 242.67, 10, 100, 1, 3, 4841.98, 13, 232.09
11, 32, 1, 225.11, 16, -17, 0, 4, 720.27, 27, 232.09
11, 20, 0, 241.55, 125, -3, 0, 5, 46320.4, 62, 232.09
11, 18, 1, 243.74, 14, 3, 0, 9, 5518.34, 36, 241.31
11, 44, 1, 229.79, 1, -1, 0, 6, 276.83, 1, 241.31
11, 21, 0, 220.75, 613, 3, 0, 8, 221150, 244, 232.09
11, 12, 0, 227.75, 108, 10, 0, 8, 39081.4, 8, 232.09
11, 38, 1, 238.05, 49, -7, 0, 3, 122113, 150, 232.09
11, 80, 1, 237.58, 30, -100, 1, 8, 174.54, 92, 232.09
11, 85, 1, 232.9, 1, -173, 1, 2, 19257.2, 1, 232.09
11, 66, 1, 238.58, 16, 112, 1, 9, 70286.7, 37, 232.09
11, 70, 1, 232.71, 191, -116, 1, 7, 79784.9, 197, 232.09
11, 92, 1, 220.81, 19, 101, 1, 3, 12947.4, 27, 232.09
11, 23, 1, 221.42, 2, -34, 0, 2, 207.32, 3, 232.09
11, 74, 1, 231.96, 4, 110, 1, 4, 740.06, 4, 232.09
11, 24, 0, 222.32, 3, 3, 0, 4, 795.78, 17, 232.09
11, 41, 1, 224.93, 30, -19, 0, 10, 55758.6, 35, 232.09
11, 42, 1, 240.85, 2, -2, 0, 5, 727.93, 13, 232.09
11, 25, 0, 223.57, 246, 6, 0, 3, 58097.6, 33, 232.09
11, 43, 0, 235.25, 54, 3, 0, 2, 33740.7, 276, 232.09
11, 96, 1, 230.75, 18, -145, 1, 4, 8363.9, 24, 232.71
11, 68, 1, 229.78, 7, -195, 1, 8, 17218.2, 13, 232.09
11, 83, 1, 236.49, 1, 159, 1, 5, 116819, 3, 232.09
11, 64, 1, 243.27, 3, 197, 1, 5, 2674.13, 20, 232.09
11, 14, 1, 226.61, 9, -15, 0, 5, 6218.23, 20, 232.09
11, 52, 0, 240.51, 82, -159, 1, 6, 24545.6, 80, 232.09
11, 34, 1, 240.27, 8, 15, 0, 7, 1978.16, 9, 232.71
11, 94, 1, 228.59, 1, 159, 1, 7, 169.52, 3, 232.71
11, 79, 0, 239.9, 14, -158, 1, 10, 5030.43, 5, 232.09
11, 3, 1, 227.77, 1, -8, 0, 5, 236657, 1, 232.71
11, 67, 1, 241.88, 3, -170, 1, 7, 15904.2, 4, 232.09
12, 94, 0, 234.71, 1, 159, 1, 7, 401.61, 2, 232.09
12, 90, 0, 243.45, 14, -109, 1, 9, 11809, 0, 232.71
12, 69, 0, 240.71, 74, -147, 1, 5, 143499, 0, 232.71
12, 79, 0, 231.72, 2, -158, 1, 10, 1772.49, 19, 238.05
12, 83, 0, 236.86, 285, 159, 1, 5, 117056, 2, 238.05
12, 5, 0, 243.48, 45, 18, 0, 10, 81699.8, 13, 238.05
12, 80, 0, 227.76, 8, -100, 1, 8, 7301.94, 62, 238.58
12, 89, 0, 239.87, 18, -139, 1, 8, 5217.32, 15, 238.58
12, 28, 0, 234.66, 1, 22, 0, 7, 262.71, 0, 238.58
12, 70, 0, 243.38, 50, -116, 1, 7, 124232, 6, 238.58
12, 42, 1, 244.51, 10, -2, 0, 5, 1209.63, 11, 241.31
12, 63, 0, 241.89, 4, -155, 1, 4, 4372.26, 0, 241.31
12, 99, 1, 240.62, 1, -145, 1, 7, 6964.75, 1, 241.31
12, 74, 0, 242.21, 6, 110, 1, 4, 1668.42, 0, 241.31
12, 25, 1, 236.28, 17, 6, 0, 3, 3099.36, 33, 241.31
12, 66, 1, 245.13, 1, 112, 1, 9, 74104, 21, 236.86
12, 17, 0, 232.99, 672, -6, 0, 9, 603047, 40, 236.86
12, 41, 1, 235.77, 4, -19, 0, 10, 62721.3, 5, 236.86
12, 15, 0, 225.12, 10, 0, 0, 7, 11886.3, 17, 236.86
12, 73, 0, 246.57, 9, -160, 1, 8, 55547, 3, 236.86
12, 97, 0, 234.71, 1, 190, 1, 2, 32097, 8, 241.31
12, 22, 0, 242.71, 1, -9, 0, 9, 355.98, 118, 241.31
12, 52, 0, 235.24, 19, -159, 1, 6, 5463.35, 162, 241.31
12, 2, 1, 241.86, 41, 2, 0, 7, 264633, 129, 241.31
12, 40, 0, 249.45, 19, 6, 0, 8, 7601.58, 1, 241.31
12, 10, 1, 240.27, 57, -10, 0, 5, 39650, 137, 241.31
12, 65, 1, 251.69, 2, 146, 1, 3, 320.618, 2, 241.31
12, 84, 0, 242.95, 5, 184, 1, 2, 2169.78, 7, 241.31
12, 18, 0, 235.86, 23, 3, 0, 9, 5518.34, 22, 240.27
12, 53, 0, 245.35, 18, 187, 1, 3, 6908.05, 74, 240.27
12, 95, 0, 229.71, 2, -172, 1, 7, 2929.38, 0, 240.27
12, 37, 0, 231.21, 551, -3, 0, 2, 285582, 1020, 240.27
12, 35, 0, 251.89, 73, 11, 0, 6, 41874.6, 537, 240.27
12, 26, 1, 246.07, 2, 3, 0, 5, 47006.6, 54, 241.86
12, 50, 0, 231.94, 79, -163, 1, 2, 87290.2, 918, 241.86
12, 82, 1, 249.65, 2, -183, 1, 8, 13429, 3, 241.86
12, 71, 0, 229.79, 246, -183, 1, 2, 555853, 56, 241.86
12, 23, 0, 243.6, 2, -34, 0, 2, 671.5, 1, 241.86
12, 29, 1, 238.08, 68, -9, 0, 3, 2735.36, 70, 241.86
12, 7, 0, 229.88, 156, -18, 0, 3, 249469, 41, 241.86
12, 72, 0, 230.58, 71, -159, 1, 7, 36998, 184, 241.86
12, 47, 0, 243.68, 501, 2, 0, 2, 289076, 10, 241.86
12, 91, 0, 236.16, 30, 100, 1, 3, 7268.68, 3, 243.66
12, 58, 1, 232.37, 126, 118, 1, 4, 4594.1, 264, 243.66
12, 4, 1, 239.36, 29, -4, 0, 3, 384929, 170, 236.86
12, 31, 1, 236.06, 22, 0, 0, 3, 16038.5, 26, 236.86
12, 44, 0, 235.87, 26, -1, 0, 6, 6772.38, 0, 236.86
12, 12, 1, 226.58, 7, 10, 0, 8, 14484.4, 8, 236.86
12, 13, 1, 240.45, 128, 9, 0, 8, 470008, 130, 236.86
12, 38, 1, 237.68, 84, -7, 0, 3, 133777, 101, 236.86
12, 34, 1, 226.33, 1, 15, 0, 7, 3900.32, 1, 236.86
12, 77, 0, 245.46, 9, 113, 1, 9, 4951.24, 0, 236.86
12, 49, 1, 238.93, 16, 3, 0, 8, 57622, 16, 237.68
12, 32, 0, 244.89, 1, -17, 0, 4, 4446.01, 26, 237.68
12, 86, 1, 244.24, 1, -152, 1, 7, 32924.7, 1, 237.68
